file,round,seconds,att_team,vic_team,att_id,vic_id,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,nade,att_rank,vic_rank,att_pos_x,att_pos_y,nade_land_x,nade_land_y,vic_pos_x,vic_pos_y
esea_match_13770997.dem,14,1194.665,Animal Style,,76561198055054700,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1962.246,90.29156,-1205.534,-1003.005,,
esea_match_13770997.dem,14,1195.526,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2406.698,-1004.209,-2417.269,-1739.951,,
esea_match_13770997.dem,14,1197.077,Hentai Hooligans,,76561198133908300,,Terrorist,,0,0,FALSE,,,Flash,0,,-1620.515,-2412.032,-2467.178,-1785.96,,
esea_match_13770997.dem,14,1197.249,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-1735.51,-1848.721,-1815.379,-985.8125,,
esea_match_13770997.dem,14,1198.048,Animal Style,,76561198055191000,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1053.952,427.9973,-488.1111,-288.3345,,
esea_match_13770997.dem,14,1200.365,Animal Style,,76561198055054700,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-900.2678,-373.7856,-1358.41,-616.8386,,
esea_match_13770997.dem,14,1204.97,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-2176.922,-766.7672,-3050.315,-1849.735,,
esea_match_13770997.dem,14,1216.527,Hentai Hooligans,,76561198133908300,,Terrorist,,0,0,FALSE,,,Smoke,0,,-2376.173,527.3377,-1938.547,962.7039,,
esea_match_13770997.dem,15,1260.784,Animal Style,,76561198169360500,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2624.663,-968.8466,-2359.59,-1944.575,,
esea_match_13770997.dem,15,1261.395,Animal Style,,76561198055054700,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1933.109,87.76286,-1199.217,-980.5272,,
esea_match_13770997.dem,15,1262.177,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-1710.135,-2354.81,-2841.168,-1511.042,,
esea_match_13770997.dem,15,1263.258,Animal Style,,76561198055191000,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1137.266,279.8083,-443.4547,142.4416,,
esea_match_13770997.dem,15,1266.782,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1960.043,-1235.879,-1777.039,-952.3051,,
esea_match_13770997.dem,15,1267.377,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-2397.21,-1728.215,-2661.256,-1437.286,,
esea_match_13770997.dem,15,1269.084,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1922.986,-1225.452,-1808.265,-969.572,,
esea_match_13770997.dem,15,1271.104,Hentai Hooligans,Animal Style,76561198037331400,76561198169360500,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Molotov,0,0,-2609.064,-1711.498,-2765.292,-923.8588,-2760.97,-910.8252
esea_match_13770997.dem,15,1271.104,Hentai Hooligans,Animal Style,76561198037331400,76561198169360500,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Molotov,0,0,-2609.064,-1711.498,-2765.292,-923.8588,-2760.97,-910.8252
esea_match_13770997.dem,15,1273.516,Animal Style,,76561198055191000,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-682.9131,-17.11294,-551.0938,-516.8672,,
esea_match_13770997.dem,15,1273.547,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1883.765,-1124.741,-1732.762,-1261.546,,
esea_match_13770997.dem,15,1284.948,Hentai Hooligans,,76561198798659600,,Terrorist,,0,0,FALSE,,,Flash,0,,-490.997,-742.8792,-534.4766,-138.3939,,
esea_match_13770997.dem,15,1290.085,Hentai Hooligans,,76561197961009200,,Terrorist,,0,0,FALSE,,,Flash,0,,-1472.53,-780.3878,-262.1395,-131.5784,,
esea_match_13770997.dem,17,1403.169,Animal Style,,76561198169360500,,Terrorist,,0,0,FALSE,,,HE,0,,-1629.83,-2389.811,-2883.406,-1571.265,,
esea_match_13770997.dem,17,1403.185,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,HE,0,,-1694.655,-2374.318,-2841.38,-1468.182,,
esea_match_13770997.dem,17,1404,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2268.791,-559.2402,-2292.508,-1790.031,,
esea_match_13770997.dem,17,1404.391,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1301.893,-197.5632,-989.1107,-380.4971,,
esea_match_13770997.dem,17,1404.673,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,HE,0,,-1740.163,-2401.777,-2881.893,-1504.176,,
esea_match_13770997.dem,17,1409.7,Hentai Hooligans,,76561198082200400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1837.331,-913.4399,-1751.016,-1646.324,,
esea_match_13770997.dem,17,1418.251,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2148.746,821.3345,-2654.948,-179.5782,,
esea_match_13770997.dem,17,1419.597,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-2350.162,573.9043,-2232.125,-75.56892,,
esea_match_13770997.dem,17,1449.462,Hentai Hooligans,Animal Style,76561198133908300,76561198055191000,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,HE,0,0,-2180.024,-587.6694,-2594.686,-916.0515,-2880.525,-928.2012
esea_match_13770997.dem,17,1495.05,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,Flash,0,,-502.7572,-1008.729,-348.0651,-358.9028,,
esea_match_13770997.dem,18,1528.501,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2192,744,-2762.253,373.8794,,
esea_match_13770997.dem,18,1530.897,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2160.764,777.6797,-1876.754,1296.31,,
esea_match_13770997.dem,18,1535.047,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2446.864,-641.8904,-2730.272,-1634.19,,
esea_match_13770997.dem,18,1536.895,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2675.803,-1018.244,-2104.686,-1800.561,,
esea_match_13770997.dem,18,1539.964,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-999.9111,393.6095,-504.0391,-263.888,,
esea_match_13770997.dem,18,1541.17,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-998.1094,-187.506,-1079.429,-631.7866,,
esea_match_13770997.dem,19,1587.322,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2447.445,-638.0375,-2732.123,-1627.363,,
esea_match_13770997.dem,19,1589.342,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1996.731,183.5125,-1199.625,-959.1474,,
esea_match_13770997.dem,19,1590.266,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,HE,0,,-1651.286,-2397.998,-2880.105,-1511.465,,
esea_match_13770997.dem,19,1592.286,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-992.7347,347.7309,-518.4109,-237.9854,,
esea_match_13770997.dem,19,1593.617,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1111.542,-238.5301,-1360.19,-729.0822,,
esea_match_13770997.dem,19,1594.322,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-784.3201,495.9688,-585.0647,296.3453,,
esea_match_13770997.dem,19,1594.667,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Flash,0,,-2464.784,-2298.279,-2916.968,-2510.803,,
esea_match_13770997.dem,19,1596.765,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1917.648,-1229.912,-1758.279,-1193.175,,
esea_match_13770997.dem,19,1597.345,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1366.976,-762.0892,-1131.379,-981.5101,,
esea_match_13770997.dem,19,1597.893,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-717.7551,200.842,-510.4229,-392.4748,,
esea_match_13770997.dem,19,1613.6,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,HE,0,,-1274.55,-1016.252,-568.1576,-893.1633,,
esea_match_13770997.dem,19,1646.08,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Smoke,0,,-2351.969,-790.0313,-2060.133,560.9324,,
esea_match_13770997.dem,19,1648.821,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Flash,0,,-2311.76,-896.8958,-2388.136,-16.81693,,
esea_match_13770997.dem,19,1657.935,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,Smoke,0,,-1559.993,-728.7972,-1711.867,492.2805,,
esea_match_13770997.dem,20,1692.655,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2446.429,-632.9982,-2727.294,-1623.108,,
esea_match_13770997.dem,20,1695.787,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-2227.317,-643.42,-2762.734,-1914.89,,
esea_match_13770997.dem,20,1695.896,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-971.3199,338.4452,-500.2621,-270.8859,,
esea_match_13770997.dem,20,1696.429,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1105.471,283.882,-987.0613,-352.7036,,
esea_match_13770997.dem,20,1698.12,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-867.6482,456.9004,-488.8949,-394.3997,,
esea_match_13770997.dem,20,1699.53,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-2207.094,-707.3522,-2980.663,-1837.289,,
esea_match_13770997.dem,20,1701.299,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-306.3901,-15.07559,-652.7415,-928.0036,,
esea_match_13770997.dem,20,1703.46,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-951.1566,-166.1875,-1302.829,-527.8796,,
esea_match_13770997.dem,20,1706.937,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,HE,0,,-175.3227,260.0643,-521.5184,-610.199,,
esea_match_13770997.dem,20,1731.884,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1209.895,-225.7925,-2118.352,-56.97455,,
esea_match_13770997.dem,21,1807.18,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Molotov,0,,-468.2941,-2128.983,-1034.914,-375.689,,
esea_match_13770997.dem,21,1807.681,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2462.64,-690.7028,-2712.846,-1626.609,,
esea_match_13770997.dem,21,1808.731,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,Flash,0,,-632.9752,-1885.397,-1655.574,-900.8212,,
esea_match_13770997.dem,21,1809.686,Animal Style,,76561198169360500,,Terrorist,,0,0,FALSE,,,Flash,0,,-1587.499,-2408.024,-1879.453,-2303.006,,
esea_match_13770997.dem,21,1811.252,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1015.775,273.5768,-515.2504,-175.1945,,
esea_match_13770997.dem,21,1811.644,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Flash,0,,-581.964,-1105.051,-1292.461,-238.2479,,
esea_match_13770997.dem,21,1811.831,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1559.016,58.72157,-851.8538,-396.8984,,
esea_match_13770997.dem,21,1812.035,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Flash,0,,-490.0717,-1998.313,-1443.162,-996.797,,
esea_match_13770997.dem,21,1812.411,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-960.6088,329.9096,-508.5111,-271.69,,
esea_match_13770997.dem,21,1812.442,Animal Style,,76561198169360500,,Terrorist,,0,0,FALSE,,,Flash,0,,-1664.018,-2370.835,-2675.158,-1694.661,,
esea_match_13770997.dem,21,1813.053,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Flash,0,,-821.5737,-941.2805,-1292.461,-238.2479,,
esea_match_13770997.dem,21,1814.055,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Flash,0,,-616.2349,-1832.347,-1416.169,-1125.489,,
esea_match_13770997.dem,21,1816.467,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-282.2203,-30.0054,-490.1197,-388.6318,,
esea_match_13770997.dem,21,1819.114,Hentai Hooligans,,76561198082200400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1982.092,-1132.63,-1687.299,-1164.26,,
esea_match_13770997.dem,21,1820.868,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-755.5517,-42.99033,-1349.293,-632.4619,,
esea_match_13770997.dem,21,1823.53,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1024.18,34.91738,-1560.969,-757.9207,,
esea_match_13770997.dem,22,1866.393,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2513.814,-806.8653,-2713.016,-1610.069,,
esea_match_13770997.dem,22,1870.778,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-985.6546,342.0082,-498.0303,-254.6804,,
esea_match_13770997.dem,22,1871.248,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1245.625,-235.1802,-1205.329,-469.0429,,
esea_match_13770997.dem,22,1872.814,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-784.0035,495.9688,-542.567,81.38335,,
esea_match_13770997.dem,22,1874.771,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-887.9233,427.4899,-457.7122,-434.7297,,
esea_match_13770997.dem,22,1878.264,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1197.056,381.1174,-986.4183,-553.3963,,
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1808.607,-1143.38
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1799.096,-1100.784
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1783.9,-1063.735
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1766.753,-1047.932
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,5,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1755.641,-1038.97
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,6,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1746.011,-1029.234
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,7,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1737.399,-1016.48
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1731.788,-1002.749
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1734.225,-989.2665
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1751.35,-964.3337
esea_match_13770997.dem,22,1882.774,Hentai Hooligans,Animal Style,76561198082200400,76561198165334100,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,0,0,-1985.025,-1305.355,-1732.865,-1142.433,-1777.228,-937.7421
esea_match_13770997.dem,22,1914.173,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2156.643,1207.067,-2799.443,13.61361,,
esea_match_13770997.dem,22,1931.964,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Flash,0,,-1839.988,-1071.989,-1571.808,-1056.024,,
esea_match_13770997.dem,22,1939.95,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Flash,0,,-2286.096,-762.0011,-2110.238,403.045,,
esea_match_13770997.dem,22,1940.702,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,Smoke,0,,-2351.969,-735.8975,-1944.398,1015.111,,
esea_match_13770997.dem,22,1944.445,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Molotov,0,,-2308.764,-66.07387,-1941.586,656.6017,,
esea_match_13770997.dem,22,1957.568,Animal Style,,76561198165334100,,Terrorist,,0,0,TRUE,A,,Smoke,0,,-2396.382,-1065.273,-2274.661,-1340.182,,
esea_match_13770997.dem,22,1958.524,Animal Style,,76561198055191000,,Terrorist,,0,0,TRUE,A,,Smoke,0,,-2149,888.342,-1970.034,977.1821,,
esea_match_13770997.dem,23,2023.468,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2383.947,-985.2876,-2667.318,-1684.332,,
esea_match_13770997.dem,23,2024.22,Animal Style,,76561198169360500,,Terrorist,,0,0,FALSE,,,Flash,0,,-1599.473,-2399.782,-2834.653,-1617.646,,
esea_match_13770997.dem,23,2025.567,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Molotov,0,,-559.4206,-1163.126,-498.9501,-277.0111,,
esea_match_13770997.dem,23,2025.755,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-980.465,354.7141,-878.0137,464.282,,
esea_match_13770997.dem,23,2026.397,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1041.16,213.06,-1401.937,-989.51,,
esea_match_13770997.dem,23,2026.945,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1033.776,-287.5467,-1314.103,-713.9999,,
esea_match_13770997.dem,23,2027.743,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Smoke,0,,-436.0106,-1001.036,-519.8176,-289.9679,,
esea_match_13770997.dem,23,2028.276,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-784.0065,495.9954,-552.8907,82.07658,,
esea_match_13770997.dem,23,2029.513,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-954.093,356.6486,-874.0595,405.815,,
esea_match_13770997.dem,23,2029.889,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Flash,0,,-465.8579,-1116.895,-829.8685,-934.2625,,
esea_match_13770997.dem,23,2030.86,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-940.6689,-181.8229,-940.2391,-281.4206,,
esea_match_13770997.dem,23,2074.631,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1166.489,-123.9688,-530.8296,-923.7593,,
esea_match_13770997.dem,23,2074.725,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,HE,0,,-3713.961,-268.0404,-2554.957,777.1907,,
esea_match_13770997.dem,23,2082.681,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Smoke,0,,-3286.053,-272.7405,-1997.509,939.683,,
esea_match_13770997.dem,23,2085.03,Animal Style,,76561198055191000,,Terrorist,,0,0,FALSE,,,Flash,0,,-3269.823,4.411008,-3052.378,1088.578,,
esea_match_13770997.dem,23,2090.182,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-2174.189,828.4567,-3018.626,364.2072,,
esea_match_13770997.dem,24,2121.863,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2483.935,-724.8276,-2717.259,-1613.997,,
esea_match_13770997.dem,24,2121.863,Animal Style,,76561198048742900,,Terrorist,,0,0,FALSE,,,Molotov,0,,-465.1222,-2146.551,-1043.963,-374.6174,,
esea_match_13770997.dem,24,2127.094,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-965.7457,321.682,-491.7634,-293.2126,,
esea_match_13770997.dem,24,2127.344,Hentai Hooligans,,76561198082200400,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1935.752,-1302.987,-1762.372,-1128.761,,
esea_match_13770997.dem,24,2127.861,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-681.6829,23.94183,-457.9658,-406.1677,,
esea_match_13770997.dem,24,2129.052,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,Smoke,0,,-1790.576,-1544.26,-1838.559,-1041.695,,
esea_match_13770997.dem,24,2130.116,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1439.827,-178.0315,-930.7728,-417.1237,,
esea_match_13770997.dem,24,2133.155,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1528.671,-85.92427,-930.7728,-417.1237,,
esea_match_13770997.dem,24,2134.157,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1240.621,149.9694,-853.2321,-658.3371,,
esea_match_13770997.dem,24,2136.271,Animal Style,,76561198055054700,,Terrorist,,0,0,FALSE,,,Molotov,0,,-1559.969,-728.7726,-1206.14,456.7458,,
esea_match_13770997.dem,24,2138.745,Hentai Hooligans,,76561198133908300,,CounterTerrorist,,0,0,FALSE,,,HE,0,,-1486.488,-91.37918,-1009.376,-536.1234,,
esea_match_13770997.dem,24,2139.669,Hentai Hooligans,,76561198798659600,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-785.2322,455.1332,-959.0946,-558.6968,,
esea_match_13770997.dem,24,2141,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,HE,0,,-1929.097,-1156.442,-1489.154,-623.038,,
esea_match_13770997.dem,24,2142.708,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1927.228,-1152.034,-1391.849,-516.3024,,
esea_match_13770997.dem,25,2181.013,Hentai Hooligans,,76561198037331400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-2538.637,-907.0115,-2673.477,-1642.303,,
esea_match_13770997.dem,25,2181.718,Animal Style,Hentai Hooligans,76561198169360500,76561198037331400,Terrorist,CounterTerrorist,4,1,FALSE,,Generic,HE,0,0,-1667.632,-2390.626,-2882.646,-1523.789,-2882.612,-1279.952
esea_match_13770997.dem,25,2184.114,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Incendiary,0,,-1020.448,372.3243,-519.8735,-242.8643,,
esea_match_13770997.dem,25,2185.257,Hentai Hooligans,,76561198082200400,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-1930.985,-906.1036,-1745.191,-1383.91,,
esea_match_13770997.dem,25,2188.389,Hentai Hooligans,,76561197961009200,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-329.0402,58.99157,-571.319,-404.8038,,
esea_match_13770997.dem,25,2191.349,Animal Style,,76561198165334100,,Terrorist,,0,0,FALSE,,,Flash,0,,-1843.125,-1757.349,-1755.834,-1195.39,,
esea_match_13770997.dem,25,2193.745,Animal Style,,76561198165334100,,Terrorist,,0,0,FALSE,,,Flash,0,,-1878.021,-1714.655,-1710.527,-1026.124,,
